hotel,arrival_date_year,arrival_date_month,stays_in_week_nights,stays_in_weekend_nights,meal,Meal_cost,country,market_segment,daily_rate_per_night,required_car_parking_spaces,Revenue
City Hotel,2018,December,0,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,December,5,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,December,5,0,BB,$12.99 ,ESP,Complementary,$1.60 ,1,$103.92 
City Hotel,2020,July,1,0,BB,$12.99 ,AUT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,1,0,BB,$12.99 ,PRT,Complementary,$65.00 ,0,$844.35 
City Hotel,2020,March,1,0,BB,$12.99 ,PRT,Complementary,$65.00 ,0,$844.35 
City Hotel,2020,May,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,August,3,0,BB,$12.99 ,PRT,Complementary,$0.00 ,1,$0.00 
City Hotel,2020,January,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,0,1,SC,$35.00 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,August,2,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,January,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,2,0,FB,$21.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,September,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,August,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,December,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,December,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,December,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,December,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,April,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,1,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,August,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,August,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,December,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,July,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,0,2,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,April,0,2,BB,$12.99 ,PRT,Complementary,$0.00 ,1,$0.00 
City Hotel,2020,May,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,3,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,November,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,February,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,July,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,July,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,April,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,July,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,July,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,3,2,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,September,2,2,HB,$17.99 ,FRA,Complementary,$29.00 ,0,"$2,086.84 "
City Hotel,2020,July,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,December,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,December,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,1,$0.00 
City Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,1,$0.00 
City Hotel,2018,November,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,November,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,October,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,April,0,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,February,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,March,1,0,SC,$35.00 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,April,0,0,SC,$35.00 ,NULL,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,April,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,February,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,August,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,March,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,September,0,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,February,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,January,2,0,SC,$35.00 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,July,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,May,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,January,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,July,0,2,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,November,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,May,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,December,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,April,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,August,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,February,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2019,April,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,March,1,0,BB,$12.99 ,PRT,Complementary,$79.00 ,0,"$1,026.21 "
City Hotel,2020,May,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,November,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,June,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2020,April,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,July,3,0,BB,$12.99 ,PRT,Complementary,$37.33 ,0,"$1,454.75 "
Resort Hotel,2018,December,1,0,HB,$17.99 ,PRT,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2018,December,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,November,0,1,BB,$12.99 ,PRT,Complementary,$68.00 ,0,$883.32 
Resort Hotel,2018,November,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,October,1,0,BB,$12.99 ,AGO,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,January,4,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,January,2,1,BB,$12.99 ,NULL,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,June,0,2,BB,$12.99 ,PRT,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,June,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,March,1,0,HB,$17.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,October,1,0,HB,$17.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,August,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,February,1,0,HB,$17.99 ,PRT,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2020,August,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,October,1,0,HB,$17.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,September,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,April,2,1,Undefined,$0.00 ,PRT,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2020,June,1,1,BB,$12.99 ,BEL,Complementary,$4.00 ,0,$103.92 
Resort Hotel,2020,June,1,1,BB,$12.99 ,PRT,Complementary,$4.00 ,0,$103.92 
Resort Hotel,2020,June,1,1,BB,$12.99 ,PRT,Complementary,$4.00 ,1,$103.92 
Resort Hotel,2020,March,0,1,BB,$12.99 ,ESP,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2020,May,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2018,December,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,August,0,2,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,January,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,January,0,1,BB,$12.99 ,GBR,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,January,0,1,BB,$12.99 ,GBR,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,November,3,0,BB,$12.99 ,FRA,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2020,April,1,0,BB,$12.99 ,GBR,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,April,1,0,BB,$12.99 ,GBR,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,April,1,0,BB,$12.99 ,IRL,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,April,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,May,0,1,BB,$12.99 ,GBR,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2020,May,0,1,BB,$12.99 ,GBR,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2018,November,1,1,BB,$12.99 ,GBR,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,November,1,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,August,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,March,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2018,October,4,1,SC,$35.00 ,PRT,Complementary,$2.40 ,1,$420.00 
Resort Hotel,2020,April,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2018,November,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,November,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,November,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,December,3,0,BB,$12.99 ,PRT,Complementary,$2.00 ,1,$77.94 
Resort Hotel,2018,October,2,0,BB,$12.99 ,CHE,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,October,2,0,BB,$12.99 ,ESP,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,November,0,2,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,March,1,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,December,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,October,2,0,FB,$21.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,October,2,0,FB,$21.99 ,PRT,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2020,May,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2018,December,1,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,February,4,1,SC,$35.00 ,PRT,Complementary,$48.00 ,0,"$8,400.00 "
Resort Hotel,2018,November,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,March,1,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,July,2,0,BB,$12.99 ,PRT,Complementary,$14.00 ,0,$363.72 
Resort Hotel,2018,November,1,1,BB,$12.99 ,PRT,Complementary,$30.00 ,0,$779.40 
Resort Hotel,2020,July,8,4,SC,$35.00 ,GBR,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,October,2,0,BB,$12.99 ,FIN,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,February,1,1,BB,$12.99 ,PRT,Complementary,$7.00 ,1,$181.86 
Resort Hotel,2020,June,2,0,BB,$12.99 ,DEU,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,October,21,9,SC,$35.00 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,May,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2020,May,2,0,BB,$12.99 ,HUN,Complementary,$0.00 ,1,$0.00 
Resort Hotel,2020,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,July,1,0,FB,$21.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,July,5,2,BB,$12.99 ,GBR,Complementary,$109.65 ,0,"$9,970.47 "
Resort Hotel,2020,July,5,2,SC,$35.00 ,ZAF,Complementary,$9.14 ,0,"$2,239.30 "
Resort Hotel,2020,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,October,4,1,BB,$12.99 ,CN,Complementary,$6.00 ,1,$389.70 
Resort Hotel,2020,February,3,1,HB,$17.99 ,GBR,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,April,6,2,HB,$17.99 ,GBR,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,July,1,0,SC,$35.00 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,February,0,1,HB,$17.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,June,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,January,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2018,December,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,January,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,March,1,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,July,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,March,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,April,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,May,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,January,0,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,October,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,April,3,1,HB,$17.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,December,2,1,Undefined,$0.00 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,October,3,0,BB,$12.99 ,FIN,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,January,1,0,HB,$17.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,September,5,2,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,November,1,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,November,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2020,February,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,May,2,0,BB,$12.99 ,PRT,Complementary,$17.50 ,0,$454.65 
Resort Hotel,2020,July,0,2,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,March,1,1,BB,$12.99 ,PRT,Complementary,$20.00 ,0,$519.60 
Resort Hotel,2020,May,1,2,Undefined,$0.00 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,December,2,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,October,1,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,October,1,1,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
Resort Hotel,2019,October,2,0,BB,$12.99 ,PRT,Complementary,$0.00 ,0,$0.00 
City Hotel,2018,August,2,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$379.96 
City Hotel,2018,August,1,0,BB,$12.99 ,PRT,Corporate,$88.00 ,0,$171.47 
City Hotel,2018,August,10,2,SC,$35.00 ,ITA,Corporate,$0.00 ,0,$0.00 
City Hotel,2018,August,1,1,BB,$12.99 ,ESP,Corporate,$72.00 ,0,$280.58 
City Hotel,2018,August,1,0,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$126.65 
City Hotel,2018,August,2,1,BB,$12.99 ,ESP,Corporate,$95.50 ,0,$558.25 
City Hotel,2018,August,2,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$379.96 
City Hotel,2018,December,1,0,BB,$12.99 ,PRT,Corporate,$79.00 ,0,$153.93 
City Hotel,2018,December,1,0,BB,$12.99 ,PRT,Corporate,$75.00 ,0,$146.14 
City Hotel,2018,December,1,0,BB,$12.99 ,ESP,Corporate,$75.00 ,0,$146.14 
City Hotel,2018,December,1,0,BB,$12.99 ,PRT,Corporate,$75.00 ,0,$146.14 
City Hotel,2018,December,0,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$126.65 
City Hotel,2018,December,0,1,BB,$12.99 ,PRT,Corporate,$75.00 ,0,$146.14 
City Hotel,2018,December,2,0,BB,$12.99 ,PRT,Corporate,$121.50 ,1,$473.49 
City Hotel,2018,July,2,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$379.96 
City Hotel,2018,November,3,0,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$379.96 
City Hotel,2018,November,1,0,BB,$12.99 ,PRT,Corporate,$89.00 ,0,$173.42 
City Hotel,2018,November,0,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$126.65 
City Hotel,2018,November,1,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$253.31 
City Hotel,2018,November,1,0,BB,$12.99 ,PRT,Corporate,$84.00 ,0,$163.67 
City Hotel,2018,November,2,1,BB,$12.99 ,PRT,Corporate,$75.00 ,0,$438.41 
City Hotel,2018,November,1,0,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$126.65 
City Hotel,2018,November,5,2,BB,$12.99 ,AGO,Corporate,$95.67 ,0,"$1,304.89 "
City Hotel,2018,November,0,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$126.65 
City Hotel,2018,November,1,0,BB,$12.99 ,PRT,Corporate,$88.00 ,0,$171.47 
City Hotel,2018,November,2,1,SC,$35.00 ,PRT,Corporate,$6.00 ,0,$94.50 
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Corporate,$109.00 ,0,$212.39 
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Corporate,$6.00 ,0,$11.69 
City Hotel,2018,October,0,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$126.65 
City Hotel,2018,October,2,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$379.96 
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$126.65 
City Hotel,2018,October,1,0,BB,$12.99 ,CZE,Corporate,$123.00 ,0,$239.67 
City Hotel,2018,October,3,0,BB,$12.99 ,DNK,Corporate,$123.00 ,0,$719.00 
City Hotel,2018,October,0,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$126.65 
City Hotel,2018,October,2,0,BB,$12.99 ,PRT,Corporate,$65.00 ,1,$253.31 
City Hotel,2018,October,2,0,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$253.31 
City Hotel,2018,October,2,0,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$253.31 
City Hotel,2018,September,2,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$379.96 
City Hotel,2018,September,1,0,BB,$12.99 ,ESP,Corporate,$114.00 ,0,$222.13 
City Hotel,2018,September,1,0,BB,$12.99 ,PRT,Corporate,$114.00 ,0,$222.13 
City Hotel,2018,September,0,0,BB,$12.99 ,PRT,Corporate,$0.00 ,0,$0.00 
City Hotel,2018,September,1,0,BB,$12.99 ,ESP,Corporate,$114.00 ,0,$222.13 
City Hotel,2018,September,1,0,BB,$12.99 ,FRA,Corporate,$90.00 ,0,$175.37 
City Hotel,2018,September,1,0,BB,$12.99 ,PRT,Corporate,$145.00 ,0,$282.53 
City Hotel,2018,September,0,2,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$253.31 
City Hotel,2018,September,0,2,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$253.31 
City Hotel,2018,September,1,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$253.31 
City Hotel,2018,September,2,1,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$379.96 
City Hotel,2018,September,2,0,BB,$12.99 ,ESP,Corporate,$147.00 ,0,$572.86 
City Hotel,2018,September,0,2,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$253.31 
City Hotel,2018,September,0,1,BB,$12.99 ,PRT,Corporate,$40.00 ,0,$77.94 
City Hotel,2020,April,1,1,BB,$12.99 ,PRT,Corporate,$50.00 ,0,$194.85 
City Hotel,2020,April,1,1,BB,$12.99 ,PRT,Corporate,$104.00 ,0,$405.29 
City Hotel,2020,April,1,0,BB,$12.99 ,PRT,Corporate,$100.00 ,0,$194.85 
City Hotel,2020,April,1,0,BB,$12.99 ,PRT,Corporate,$125.00 ,0,$243.56 
City Hotel,2020,April,5,2,BB,$12.99 ,PRT,Corporate,$130.00 ,0,"$1,773.13 "
City Hotel,2020,August,2,1,BB,$12.99 ,PRT,Corporate,$75.00 ,0,$438.41 
City Hotel,2020,August,1,0,BB,$12.99 ,PRT,Corporate,$67.00 ,0,$130.55 
City Hotel,2020,February,1,0,BB,$12.99 ,PRT,Corporate,$80.00 ,0,$155.88 
City Hotel,2020,February,1,0,BB,$12.99 ,PRT,Corporate,$65.00 ,0,$126.65 
City Hotel,2020,February,1,1,BB,$12.99 ,PRT,Corporate,$80.00 ,0,$311.76 
